UserID,Age,Category,Gender,Location,Income,Debt,Owns_Property,Profession,Demographics,Platform,Total_Tim_ Spent,Video_Category,Time Spent On Video,Scroll Rate,Frequency,Watch Reason,DeviceType,OS,Watch Time,CurrentActivity,ConnectionType
786,19,15-19,Male,India,53204.0,True,True,driver,Rural,TikTok,,Pranks,1.0,91.0,Evening,Entertainment,Tablet,Android,2:00 PM,At home,Wi-Fi
787,28,20-29,Female,Indonesia,,True,False,Labor/Worker,Urban,Instagram,11.0,Gaming,6.0,48.0,Evening,Entertainment,Tablet,iOS,2:00 PM,At work,Wi-Fi
788,56,50-59,Other,United States,54324.0,True,True,Students,Rural,Instagram,110.0,Trends,7.0,30.0,Night,Boredom,Smartphone,Android,,At school,Wi-Fi
789,55,50-59,Male,United States,81202.0,True,False,Waiting staff,Rural,Instagram,30.0,Vlogs,19.0,15.0,Afternoon,Entertainment,Smartphone,iOS,,At home,
790,51,50-59,Male,United States,50750.0,True,True,Manager,Urban,YouTube,67.0,Life Hacks,12.0,47.0,Evening,Boredom,Smartphone,Windows,2:00 PM,At work,Mobile Data
791,55,50-59,Male,Vietnam,96112.0,True,False,Students,Rural,Facebook,189.0,Jokes/Memes,1.0,,Night,Entertainment,Smartphone,iOS,,At home,Mobile Data
792,51,50-59,Male,India,36566.0,False,True,Waiting staff,Urban,Instagram,29.0,Pranks,7.0,98.0,Morning,Habit,Smartphone,iOS,8:00 AM,At school,Wi-Fi
793,35,30-39,Male,India,27190.0,False,False,Students,Urban,TikTok,264.0,Jokes/Memes,19.0,27.0,Evening,Habit,Smartphone,Android,2:00 PM,At work,Mobile Data
794,47,40-49,Male,Mexico,58333.0,True,True,Labor/Worker,Urban,Instagram,47.0,Jokes/Memes,13.0,84.0,Night,Entertainment,Smartphone,Android,9:00 PM,Commuting,Mobile Data
795,32,30-39,Female,United States,21589.0,False,False,Labor/Worker,Rural,YouTube,157.0,Comedy,26.0,64.0,Evening,Entertainment,Smartphone,Android,,At school,Wi-Fi
796,44,40-49,Female,India,,False,True,Students,Rural,Facebook,34.0,Life Hacks,12.0,41.0,Afternoon,Boredom,Smartphone,iOS,5:00 PM,At home,Mobile Data
797,51,50-59,Other,Pakistan,20159.0,False,False,Students,Urban,YouTube,130.0,Jokes/Memes,12.0,,Night,Boredom,Smartphone,Windows,9:00 PM,At home,Mobile Data
798,55,50-59,Female,Barzil,32145.0,False,True,Waiting staff,Rural,YouTube,35.0,Gaming,22.0,68.0,Night,Habit,Smartphone,iOS,9:00 PM,At work,Mobile Data
799,50,50-59,Male,Barzil,51921.0,True,False,Students,Rural,YouTube,178.0,ASMR,13.0,5.0,Morning,Procrastination,Smartphone,Android,,At home,Mobile Data
800,41,40-49,Male,India,,False,True,driver,Rural,TikTok,234.0,Life Hacks,28.0,53.0,Evening,Boredom,Smartphone,Android,2:00 PM,At home,Mobile Data
801,32,30-39,Male,Vietnam,28244.0,False,False,Manager,Rural,Facebook,10.0,Jokes/Memes,14.0,8.0,Afternoon,Habit,Tablet,MacOS,5:00 PM,At work,Mobile Data
802,47,40-49,Male,Japan,,False,True,Students,Urban,Facebook,270.0,Life Hacks,22.0,,Evening,Boredom,Smartphone,Android,,At work,Wi-Fi
803,59,50-59,Female,India,,True,True,Waiting staff,Rural,TikTok,22.0,Entertainment,12.0,7.0,Night,Entertainment,Smartphone,MacOS,9:00 PM,At home,Mobile Data
804,34,30-39,Female,United States,76378.0,True,True,Labor/Worker,Urban,Facebook,57.0,Entertainment,20.0,,Morning,Entertainment,Smartphone,Windows,,Commuting,Mobile Data
805,22,20-29,Female,Philippines,91126.0,True,True,Students,Rural,YouTube,103.0,Life Hacks,12.0,46.0,Evening,Habit,Smartphone,Windows,,At home,Mobile Data
806,46,40-49,Male,United States,76071.0,True,False,Students,Rural,Facebook,270.0,ASMR,27.0,,Evening,Boredom,Smartphone,iOS,2:00 PM,At home,Mobile Data
807,21,20-29,Female,Mexico,91121.0,True,True,Engineer,Rural,TikTok,287.0,Jokes/Memes,6.0,16.0,Afternoon,Entertainment,Tablet,Android,,Commuting,Mobile Data
808,27,20-29,Other,Mexico,94763.0,True,False,Labor/Worker,Rural,YouTube,214.0,Pranks,27.0,79.0,Evening,Procrastination,Computer,Android,2:00 PM,At home,Mobile Data
809,34,30-39,Male,Barzil,32237.0,False,True,Artist,Rural,TikTok,194.0,Life Hacks,10.0,5.0,Evening,Procrastination,Computer,iOS,2:00 PM,At work,Mobile Data
810,27,20-29,Male,Barzil,35649.0,False,False,Labor/Worker,Urban,Instagram,184.0,Gaming,20.0,67.0,Evening,Boredom,Smartphone,iOS,2:00 PM,At school,Mobile Data
811,34,30-39,Male,Vietnam,57713.0,True,True,Manager,Rural,YouTube,78.0,Pranks,29.0,,Evening,Entertainment,Tablet,iOS,2:00 PM,At work,Mobile Data
812,37,30-39,Male,Germany,93463.0,True,False,Waiting staff,Rural,YouTube,113.0,Pranks,,61.0,Evening,Boredom,Smartphone,Android,2:00 PM,At work,Mobile Data
813,41,40-49,Male,Indonesia,65409.0,True,True,Labor/Worker,Rural,Facebook,255.0,Gaming,9.0,74.0,Night,Entertainment,Smartphone,Android,9:00 PM,At school,
814,22,20-29,Other,Indonesia,68766.0,True,False,driver,Rural,YouTube,170.0,Gaming,2.0,5.0,Evening,Boredom,Computer,Android,2:00 PM,At work,Wi-Fi
815,51,50-59,Female,Germany,66154.0,True,True,Waiting staff,Urban,TikTok,209.0,Jokes/Memes,7.0,23.0,Evening,Habit,Smartphone,Android,,At home,Mobile Data
816,23,20-29,Female,Japan,27016.0,False,False,Labor/Worker,Rural,Facebook,225.0,Jokes/Memes,9.0,79.0,Evening,Habit,Smartphone,iOS,,At work,
817,19,15-19,Male,Indonesia,99563.0,True,True,Artist,Urban,Instagram,221.0,Vlogs,25.0,,Night,Boredom,Smartphone,Windows,9:00 PM,At school,Mobile Data
818,30,30-39,Male,Vietnam,,True,False,Labor/Worker,Urban,TikTok,25.0,Jokes/Memes,12.0,25.0,Afternoon,Entertainment,Smartphone,Android,5:00 PM,At school,Mobile Data
819,60,60-69,Female,Philippines,74238.0,True,True,Labor/Worker,Urban,Instagram,214.0,Life Hacks,5.0,8.0,Morning,Habit,Smartphone,Windows,8:00 AM,At home,Mobile Data
820,60,60-69,Male,Philippines,78608.0,True,False,Waiting staff,Rural,Instagram,48.0,Jokes/Memes,1.0,95.0,Night,Procrastination,Smartphone,iOS,9:00 PM,At home,Mobile Data
821,28,20-29,Female,India,51897.0,True,True,driver,Rural,Instagram,98.0,Trends,22.0,,Afternoon,Boredom,Tablet,Android,,Commuting,Wi-Fi
822,64,60-69,Female,India,70961.0,True,False,Teacher,Rural,YouTube,265.0,Jokes/Memes,15.0,2.0,Afternoon,Boredom,Smartphone,Android,5:00 PM,Commuting,Mobile Data
823,40,40-49,Male,Philippines,88703.0,True,True,Labor/Worker,Rural,TikTok,,Gaming,8.0,,Night,Entertainment,Smartphone,Android,9:00 PM,At work,Mobile Data
824,33,30-39,Female,United States,64757.0,True,True,Waiting staff,Urban,TikTok,225.0,Gaming,1.0,,Afternoon,Habit,Tablet,Android,5:00 PM,At school,Mobile Data
825,48,40-49,Other,United States,46917.0,False,True,Students,Urban,YouTube,181.0,Comedy,18.0,87.0,Evening,Habit,Smartphone,Android,,At school,Mobile Data
826,28,20-29,Male,Germany,42736.0,False,True,,Rural,Facebook,146.0,Vlogs,13.0,96.0,Night,Boredom,Smartphone,Android,,Commuting,Mobile Data
827,33,30-39,Other,India,47990.0,False,False,Waiting staff,Urban,Instagram,187.0,ASMR,29.0,,Evening,Habit,Tablet,Android,,At home,Mobile Data
828,25,20-29,Other,India,82551.0,True,True,Engineer,Urban,TikTok,86.0,Pranks,1.0,68.0,Evening,Boredom,Smartphone,iOS,2:00 PM,At school,Mobile Data
829,21,20-29,Male,Barzil,78161.0,True,False,Labor/Worker,Rural,YouTube,197.0,Pranks,5.0,64.0,Night,Boredom,Smartphone,Android,9:00 PM,At school,Mobile Data
830,57,50-59,Other,Mexico,99623.0,True,True,Labor/Worker,Urban,Instagram,24.0,Vlogs,18.0,94.0,Afternoon,Habit,Smartphone,MacOS,5:00 PM,At school,Mobile Data
831,21,20-29,Female,Vietnam,42440.0,False,False,Waiting staff,Rural,Facebook,223.0,Jokes/Memes,16.0,,Afternoon,Procrastination,Smartphone,Android,5:00 PM,At home,Mobile Data
832,42,40-49,Female,Philippines,55205.0,True,True,Students,Urban,Facebook,217.0,Vlogs,26.0,87.0,Night,Habit,Smartphone,Android,9:00 PM,Commuting,Mobile Data
833,20,20-29,Female,Indonesia,75103.0,True,False,Students,Rural,Instagram,178.0,Entertainment,10.0,82.0,Night,Habit,Smartphone,MacOS,9:00 PM,At school,Mobile Data
834,49,40-49,Male,Germany,90812.0,True,True,driver,Rural,Facebook,289.0,Jokes/Memes,4.0,,Evening,Boredom,Tablet,Android,,At school,Wi-Fi
835,20,20-29,Other,United States,61627.0,True,False,Labor/Worker,Rural,TikTok,155.0,Trends,1.0,93.0,Evening,Entertainment,Tablet,Android,,Commuting,Wi-Fi
836,44,40-49,Male,Philippines,39008.0,False,True,Engineer,Rural,TikTok,272.0,Entertainment,23.0,,Night,Habit,Smartphone,Android,9:00 PM,At home,Mobile Data
837,46,40-49,Female,India,91274.0,True,False,Waiting staff,Rural,TikTok,13.0,Gaming,8.0,97.0,Morning,Boredom,Tablet,Android,,At home,Mobile Data
838,49,40-49,Other,Mexico,52402.0,True,True,Students,Rural,Facebook,99.0,Jokes/Memes,5.0,52.0,Evening,Habit,Computer,iOS,2:00 PM,At work,Mobile Data
839,36,30-39,Other,India,73384.0,True,False,Students,Rural,TikTok,69.0,Life Hacks,2.0,,Night,Habit,Tablet,Android,,At school,Mobile Data
840,38,30-39,Male,Indonesia,25793.0,False,True,Teacher,Rural,YouTube,25.0,Pranks,24.0,,Evening,Habit,Tablet,iOS,,At home,Mobile Data
841,22,20-29,Male,India,25571.0,False,False,Manager,Urban,TikTok,236.0,Jokes/Memes,17.0,54.0,Evening,Boredom,Tablet,iOS,2:00 PM,Commuting,Wi-Fi
842,35,30-39,Female,Barzil,36209.0,False,True,Students,Rural,TikTok,38.0,Jokes/Memes,7.0,44.0,Morning,Entertainment,Smartphone,Windows,8:00 AM,At home,Mobile Data
843,45,40-49,Male,Philippines,63148.0,True,False,Waiting staff,Rural,Facebook,160.0,Trends,17.0,97.0,Afternoon,Entertainment,Tablet,Windows,5:00 PM,At school,Mobile Data
844,59,50-59,Male,Barzil,22224.0,False,True,Students,Rural,TikTok,254.0,Life Hacks,28.0,7.0,Evening,Habit,Tablet,Windows,2:00 PM,At home,Mobile Data
845,39,30-39,Male,Vietnam,68695.0,True,True,Engineer,Urban,Instagram,279.0,Pranks,6.0,92.0,Night,Habit,Tablet,Android,9:00 PM,At school,Wi-Fi
846,38,30-39,Male,Japan,52441.0,True,True,Students,Rural,YouTube,88.0,Jokes/Memes,,1.0,Evening,Entertainment,Smartphone,MacOS,2:00 PM,At work,Wi-Fi
847,23,20-29,Female,United States,59129.0,True,True,Waiting staff,Rural,Facebook,298.0,Entertainment,22.0,,Evening,Entertainment,Smartphone,Android,2:00 PM,At home,Mobile Data
848,18,15-19,Other,Mexico,82368.0,True,False,Waiting staff,Urban,YouTube,162.0,Jokes/Memes,15.0,98.0,Morning,Entertainment,Smartphone,Android,8:00 AM,At school,Wi-Fi
849,22,20-29,Female,Pakistan,,True,True,Artist,Rural,Instagram,286.0,Trends,5.0,39.0,Night,Entertainment,Computer,Android,9:00 PM,At school,Mobile Data
850,58,50-59,Other,Pakistan,43478.0,False,False,Labor/Worker,Urban,Facebook,,Pranks,15.0,19.0,Evening,Habit,Computer,MacOS,2:00 PM,At work,Mobile Data
851,29,20-29,Other,Mexico,91854.0,True,True,Waiting staff,Urban,Facebook,66.0,Gaming,18.0,31.0,Afternoon,Procrastination,Tablet,iOS,,Commuting,Mobile Data
852,43,40-49,Male,India,32180.0,False,False,Labor/Worker,Rural,TikTok,195.0,Gaming,18.0,77.0,Morning,Boredom,Tablet,Android,,At home,Mobile Data
853,63,60-69,Male,Vietnam,35372.0,False,True,Students,Rural,YouTube,102.0,Life Hacks,25.0,24.0,Afternoon,Habit,Smartphone,iOS,5:00 PM,At work,Mobile Data
854,51,50-59,Male,United States,49796.0,False,False,Labor/Worker,Rural,Instagram,285.0,Gaming,21.0,,Afternoon,Habit,Smartphone,iOS,5:00 PM,At school,Mobile Data
855,31,30-39,Male,India,78272.0,True,True,Students,Urban,Instagram,167.0,Entertainment,21.0,87.0,Night,Habit,Smartphone,Windows,9:00 PM,At school,Mobile Data
856,43,40-49,Female,India,74040.0,True,False,Students,Rural,Facebook,284.0,Trends,23.0,83.0,Morning,Boredom,Smartphone,Android,8:00 AM,At home,Mobile Data
857,62,60-69,Other,United States,95357.0,True,True,Labor/Worker,Rural,TikTok,190.0,Jokes/Memes,6.0,65.0,Night,Procrastination,Smartphone,Android,9:00 PM,At home,Mobile Data
858,44,40-49,Male,Mexico,91368.0,True,False,Students,Rural,Facebook,86.0,Vlogs,2.0,,Morning,Entertainment,Smartphone,Android,8:00 AM,At school,Wi-Fi
859,26,20-29,Male,India,98356.0,True,True,driver,Rural,Facebook,160.0,Gaming,,59.0,Evening,Procrastination,Tablet,iOS,2:00 PM,At school,Mobile Data
860,43,40-49,Other,Pakistan,36211.0,False,False,Students,Rural,Facebook,247.0,Vlogs,17.0,33.0,Evening,Habit,Smartphone,Windows,,At home,Wi-Fi
861,64,60-69,Male,India,25842.0,False,True,Manager,Urban,Facebook,298.0,Life Hacks,21.0,,Morning,Habit,Smartphone,MacOS,8:00 AM,At home,Mobile Data
862,39,30-39,Male,Germany,83115.0,True,False,Engineer,Rural,Instagram,240.0,Vlogs,4.0,59.0,Night,Procrastination,Tablet,Android,,At school,Mobile Data
863,64,60-69,Male,Japan,86852.0,True,True,Labor/Worker,Rural,Instagram,27.0,Gaming,,,Night,Entertainment,Smartphone,MacOS,9:00 PM,At school,Mobile Data
864,47,40-49,Female,Pakistan,65968.0,True,False,Students,Urban,Facebook,82.0,Entertainment,19.0,41.0,Afternoon,Entertainment,Smartphone,iOS,5:00 PM,At school,Mobile Data
865,60,60-69,Male,United States,37508.0,False,True,Students,Rural,Facebook,,Vlogs,2.0,,Evening,Procrastination,Computer,iOS,,At school,Mobile Data
866,34,30-39,Other,Barzil,42005.0,False,True,Students,Rural,TikTok,26.0,Vlogs,26.0,,Evening,Entertainment,Smartphone,iOS,,At home,Wi-Fi
867,43,40-49,Other,Germany,,True,True,Students,Rural,Facebook,28.0,Trends,2.0,11.0,Night,Boredom,Tablet,Android,,At school,Wi-Fi
868,53,50-59,Other,Germany,38971.0,False,True,Waiting staff,Rural,Instagram,228.0,Entertainment,14.0,97.0,Evening,Entertainment,Computer,Android,2:00 PM,At work,Mobile Data
869,18,15-19,Female,India,45599.0,False,False,Waiting staff,Rural,YouTube,129.0,Trends,15.0,,Night,Procrastination,Tablet,Android,9:00 PM,At home,Wi-Fi
870,25,20-29,Female,Japan,86914.0,True,True,Waiting staff,Rural,Instagram,110.0,ASMR,20.0,54.0,Night,Habit,Computer,Android,,At home,Mobile Data
871,52,50-59,Male,Philippines,87055.0,True,False,Teacher,Rural,TikTok,43.0,Vlogs,,,Night,Entertainment,Smartphone,iOS,,At home,Mobile Data
872,32,30-39,Female,Japan,25355.0,False,True,Artist,Rural,Instagram,93.0,Vlogs,4.0,,Evening,Entertainment,Smartphone,Android,2:00 PM,At home,Mobile Data
873,64,60-69,Female,United States,74120.0,True,False,Students,Rural,YouTube,205.0,Jokes/Memes,19.0,98.0,Afternoon,Habit,Tablet,MacOS,,At home,Wi-Fi
874,39,30-39,Female,United States,94619.0,True,True,Manager,Rural,Facebook,,Vlogs,9.0,71.0,Afternoon,Habit,Tablet,Android,5:00 PM,At school,Wi-Fi
875,31,30-39,Male,Indonesia,58342.0,True,False,Waiting staff,Rural,YouTube,20.0,Gaming,7.0,31.0,Evening,Entertainment,Computer,Android,,At home,Wi-Fi
876,43,40-49,Female,Pakistan,98860.0,True,True,Waiting staff,Rural,Facebook,,Pranks,13.0,,Night,Habit,Tablet,iOS,9:00 PM,At home,Mobile Data
877,45,40-49,Male,Pakistan,22257.0,False,False,Waiting staff,Urban,Facebook,262.0,ASMR,27.0,2.0,Afternoon,Boredom,Tablet,MacOS,5:00 PM,At school,Mobile Data
878,40,40-49,Male,Pakistan,47364.0,False,True,Waiting staff,Urban,Instagram,231.0,ASMR,12.0,83.0,Evening,Habit,Smartphone,iOS,,At home,Wi-Fi
879,31,30-39,Male,Indonesia,44972.0,False,False,Labor/Worker,Rural,Instagram,89.0,Jokes/Memes,3.0,,Afternoon,Boredom,Smartphone,Android,,At home,Wi-Fi
880,41,40-49,Male,Vietnam,46654.0,False,True,Waiting staff,Rural,Instagram,16.0,Jokes/Memes,13.0,32.0,Morning,Boredom,Smartphone,Android,8:00 AM,At home,Wi-Fi
881,19,15-19,Other,India,49320.0,False,False,Waiting staff,Rural,TikTok,281.0,Life Hacks,15.0,,Night,Entertainment,Smartphone,iOS,,At work,Wi-Fi
882,62,60-69,Male,Japan,40808.0,False,True,Engineer,Urban,Instagram,,Pranks,14.0,,Evening,Procrastination,Smartphone,Windows,,Commuting,Mobile Data
883,43,40-49,Male,India,72389.0,True,False,Engineer,Urban,TikTok,25.0,Trends,24.0,,Afternoon,Entertainment,Smartphone,Android,5:00 PM,At school,Mobile Data
884,31,30-39,Female,United States,54773.0,True,True,Cashier,Urban,Instagram,21.0,Gaming,9.0,94.0,Night,Boredom,Computer,Android,,Commuting,Wi-Fi
885,24,20-29,Female,Japan,71168.0,True,False,Labor/Worker,Rural,Facebook,250.0,Trends,13.0,,Evening,Procrastination,Smartphone,Windows,2:00 PM,At school,Wi-Fi
886,20,20-29,Other,United States,47747.0,False,True,Waiting staff,Rural,TikTok,30.0,Life Hacks,23.0,20.0,Afternoon,Procrastination,Smartphone,Android,5:00 PM,At school,Mobile Data
887,64,60-69,Female,Germany,96396.0,True,True,Waiting staff,Urban,YouTube,187.0,ASMR,22.0,,Morning,Boredom,Smartphone,Android,8:00 AM,At work,Mobile Data
888,40,40-49,Other,India,77505.0,True,True,Teacher,Rural,TikTok,237.0,Jokes/Memes,4.0,,Evening,Entertainment,Smartphone,Android,2:00 PM,At home,Mobile Data
889,63,60-69,Female,Barzil,38135.0,False,True,Labor/Worker,Urban,TikTok,282.0,Trends,21.0,,Evening,Entertainment,Smartphone,Android,2:00 PM,At work,Mobile Data
890,60,60-69,Other,Indonesia,67377.0,True,False,Artist,Rural,YouTube,297.0,Comedy,8.0,15.0,Afternoon,Habit,Tablet,MacOS,5:00 PM,At work,Mobile Data
891,64,60-69,Female,Mexico,43554.0,False,True,Waiting staff,Rural,TikTok,143.0,Jokes/Memes,3.0,98.0,Afternoon,Boredom,Tablet,Android,,At home,Wi-Fi
892,62,60-69,Female,India,82491.0,True,False,Labor/Worker,Rural,Facebook,292.0,Pranks,2.0,88.0,Night,Habit,Smartphone,Android,,At home,Mobile Data
893,35,30-39,Female,United States,75621.0,True,True,Labor/Worker,Rural,Instagram,162.0,Life Hacks,19.0,,Evening,Entertainment,Tablet,iOS,,At work,Mobile Data
894,55,50-59,Female,Pakistan,78283.0,True,False,Waiting staff,Rural,YouTube,75.0,Pranks,28.0,63.0,Evening,Boredom,Tablet,iOS,2:00 PM,At home,Mobile Data
895,52,50-59,Female,United States,36923.0,False,True,Cashier,Rural,Instagram,146.0,Pranks,23.0,91.0,Night,Boredom,Smartphone,MacOS,,At work,Mobile Data
896,32,30-39,Male,Philippines,67591.0,True,False,Waiting staff,Rural,Facebook,101.0,Life Hacks,8.0,,Afternoon,Boredom,Computer,iOS,5:00 PM,At home,Mobile Data
897,42,40-49,Male,United States,82261.0,True,True,Manager,Rural,YouTube,268.0,Trends,17.0,5.0,Afternoon,Habit,Smartphone,Android,5:00 PM,At school,Mobile Data
898,54,50-59,Male,United States,74336.0,True,False,Students,Rural,Instagram,112.0,Life Hacks,13.0,,Night,Habit,Smartphone,Android,9:00 PM,At work,Wi-Fi
899,45,40-49,Male,Pakistan,94083.0,True,True,Waiting staff,Rural,Instagram,64.0,Jokes/Memes,7.0,85.0,Afternoon,Habit,Smartphone,Android,,At school,Mobile Data
900,27,20-29,Male,Mexico,80948.0,True,False,Manager,Rural,Facebook,266.0,Gaming,9.0,68.0,Evening,Habit,Smartphone,Android,2:00 PM,Commuting,Wi-Fi
901,56,50-59,Other,Indonesia,53002.0,True,True,Labor/Worker,Rural,Instagram,110.0,Comedy,,48.0,Evening,Boredom,Computer,Android,2:00 PM,At school,Mobile Data
902,34,30-39,Male,India,93016.0,True,False,Manager,Rural,Facebook,207.0,Jokes/Memes,29.0,80.0,Morning,Habit,Tablet,iOS,8:00 AM,Commuting,
903,56,50-59,Other,Pakistan,46672.0,False,True,driver,Rural,TikTok,235.0,ASMR,14.0,95.0,Morning,Habit,Smartphone,iOS,8:00 AM,At home,Wi-Fi
904,39,30-39,Male,United States,24213.0,False,False,Cashier,Rural,Facebook,246.0,Jokes/Memes,,90.0,Evening,Entertainment,Smartphone,iOS,2:00 PM,At home,Mobile Data
905,43,40-49,Male,Indonesia,30293.0,False,True,Students,Rural,TikTok,35.0,Life Hacks,,,Afternoon,Entertainment,Computer,Android,5:00 PM,At school,Mobile Data
906,61,60-69,Female,United States,75860.0,True,False,Students,Rural,YouTube,130.0,Gaming,3.0,35.0,Morning,Habit,Smartphone,Windows,8:00 AM,At home,Mobile Data
907,42,40-49,Female,Indonesia,82507.0,True,True,Engineer,Rural,Instagram,191.0,Trends,15.0,70.0,Night,Habit,Smartphone,iOS,9:00 PM,At school,Mobile Data
908,34,30-39,Female,Mexico,77134.0,True,True,Engineer,Rural,Facebook,208.0,ASMR,19.0,97.0,Afternoon,Habit,Smartphone,Android,5:00 PM,At home,Wi-Fi
909,30,30-39,Female,Barzil,22100.0,False,,Labor/Worker,Rural,Facebook,264.0,Vlogs,24.0,21.0,Morning,Habit,Tablet,Android,,At school,Mobile Data
910,37,30-39,Other,United States,81997.0,True,True,Artist,Urban,Instagram,131.0,Jokes/Memes,20.0,80.0,Afternoon,Entertainment,Smartphone,Windows,5:00 PM,At home,Mobile Data
911,42,40-49,Female,Pakistan,48172.0,False,False,Waiting staff,Rural,Instagram,40.0,Life Hacks,14.0,39.0,Evening,Boredom,Tablet,Android,2:00 PM,At home,Mobile Data
912,21,20-29,Other,Indonesia,40132.0,False,True,Artist,Rural,YouTube,294.0,Jokes/Memes,8.0,34.0,Night,Habit,Smartphone,Android,9:00 PM,At work,Mobile Data
913,27,20-29,Male,United States,38199.0,False,False,Students,Urban,YouTube,115.0,Life Hacks,5.0,15.0,Night,Entertainment,Smartphone,Android,9:00 PM,At school,Wi-Fi
914,20,20-29,Male,Vietnam,56609.0,True,,Waiting staff,Rural,Facebook,233.0,Vlogs,19.0,6.0,Evening,Entertainment,Computer,iOS,2:00 PM,At home,Mobile Data
915,58,50-59,Female,Japan,62965.0,True,False,Manager,Rural,YouTube,282.0,Life Hacks,4.0,66.0,Morning,Boredom,Smartphone,iOS,,At school,Mobile Data
916,62,60-69,Female,Philippines,28016.0,False,True,Labor/Worker,Rural,TikTok,241.0,Trends,14.0,88.0,Evening,Entertainment,Computer,iOS,2:00 PM,At home,Wi-Fi
917,35,30-39,Other,United States,59779.0,True,False,Waiting staff,Urban,YouTube,265.0,Vlogs,16.0,56.0,Night,Habit,Smartphone,Android,,At school,Mobile Data
918,64,60-69,Female,India,,True,True,Waiting staff,Urban,YouTube,33.0,Trends,20.0,49.0,Evening,Entertainment,Smartphone,Windows,2:00 PM,Commuting,Mobile Data
919,53,50-59,Other,Barzil,44472.0,False,False,Students,Rural,Facebook,118.0,Entertainment,24.0,92.0,Evening,Boredom,Tablet,Android,2:00 PM,At work,Mobile Data
920,64,60-69,Female,Barzil,71813.0,True,True,Labor/Worker,Rural,TikTok,200.0,Life Hacks,6.0,1.0,Evening,Habit,Tablet,Windows,,At school,Wi-Fi
921,39,30-39,Male,United States,56021.0,True,False,Labor/Worker,Urban,YouTube,34.0,Life Hacks,23.0,65.0,Night,Habit,Smartphone,Android,,At home,Wi-Fi
922,51,50-59,Male,Philippines,74131.0,True,True,Waiting staff,Rural,TikTok,196.0,Pranks,25.0,28.0,Afternoon,Boredom,Tablet,iOS,,At home,Mobile Data
923,64,60-69,Female,India,44087.0,False,False,Students,Rural,TikTok,,Jokes/Memes,6.0,,Evening,Entertainment,Smartphone,MacOS,4:25 PM,At home,Wi-Fi
924,25,20-29,Female,Mexico,32828.0,False,True,Waiting staff,Rural,TikTok,125.0,Jokes/Memes,3.0,48.0,Evening,Habit,Computer,Windows,4:25 PM,At home,Mobile Data
925,57,50-59,Other,United States,81610.0,True,False,driver,Rural,Instagram,46.0,Pranks,,72.0,Night,Entertainment,Smartphone,Android,10:15 PM,At home,Mobile Data
926,61,60-69,Male,Pakistan,21401.0,False,True,Artist,Rural,Instagram,291.0,Entertainment,29.0,65.0,Evening,Habit,Smartphone,Android,,At work,Wi-Fi
927,36,30-39,Female,Barzil,35193.0,False,False,Labor/Worker,Rural,Instagram,146.0,Jokes/Memes,3.0,90.0,Afternoon,Entertainment,Computer,Android,,At home,Wi-Fi
928,59,50-59,Other,United States,64864.0,True,True,Waiting staff,Rural,Instagram,236.0,Trends,11.0,,Evening,Procrastination,Computer,iOS,4:25 PM,At home,Mobile Data
929,58,50-59,Female,United States,40307.0,False,True,Teacher,Rural,Facebook,191.0,Life Hacks,3.0,43.0,Evening,Entertainment,Smartphone,iOS,,At school,Mobile Data
930,54,50-59,Female,Mexico,39611.0,False,True,Waiting staff,Rural,YouTube,95.0,Life Hacks,28.0,49.0,Night,Entertainment,Smartphone,iOS,10:15 PM,At work,
931,23,20-29,Male,Mexico,63791.0,True,True,driver,Rural,Instagram,62.0,Jokes/Memes,10.0,25.0,Evening,Procrastination,Tablet,Android,,Commuting,Wi-Fi
932,43,40-49,Male,India,31950.0,False,False,Waiting staff,Rural,Facebook,244.0,Gaming,18.0,,Afternoon,Habit,Smartphone,iOS,5:45 PM,At work,Wi-Fi
933,51,50-59,Male,India,96240.0,True,True,Labor/Worker,Rural,YouTube,276.0,Jokes/Memes,1.0,,Afternoon,Habit,Tablet,Android,5:45 PM,At work,Mobile Data
934,62,60-69,Male,India,97403.0,True,False,Students,Rural,Instagram,296.0,Jokes/Memes,16.0,41.0,Evening,Habit,Smartphone,Android,4:25 PM,At home,Wi-Fi
935,23,20-29,Female,Vietnam,22745.0,False,True,Students,Rural,YouTube,109.0,Life Hacks,16.0,71.0,Afternoon,Habit,Smartphone,Android,5:45 PM,At school,Wi-Fi
936,54,50-59,Male,Vietnam,75243.0,True,False,Labor/Worker,Urban,Instagram,96.0,Jokes/Memes,27.0,64.0,Night,Boredom,Tablet,Android,,At school,Mobile Data
937,50,50-59,Other,India,23866.0,False,True,Labor/Worker,Rural,Facebook,24.0,Pranks,10.0,61.0,Evening,Procrastination,Smartphone,MacOS,4:25 PM,At work,Mobile Data
938,39,30-39,Female,India,52245.0,True,False,Students,Urban,TikTok,110.0,Gaming,1.0,,Evening,Boredom,Smartphone,Android,4:25 PM,Commuting,Mobile Data
939,38,30-39,Male,India,64724.0,True,True,driver,Urban,TikTok,174.0,Jokes/Memes,4.0,81.0,Afternoon,Habit,Computer,Android,5:45 PM,At home,Mobile Data
940,23,20-29,Male,Indonesia,91354.0,True,,Students,Rural,YouTube,38.0,Jokes/Memes,3.0,69.0,Afternoon,Procrastination,Tablet,MacOS,5:45 PM,At school,Wi-Fi
